task_id,agent,seed,edge_id,real_engine,success,evaluator,agents_audited,has_output,warnings
25,agent1,1,edge_0755d7fa2b70d18a,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
25,agent1,1,edge_312c982d607ca94e,True,True,marble_database_evaluate_task_db,7,True,OK
25,agent1,1,edge_647f21dc89e9311b,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
25,agent1,1,edge_8f3ffd6257556a60,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
25,agent1,1,edge_73bb20dbe06b714d,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
25,agent1,1,edge_a4ed7717ddcf4c29,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
25,agent1,0,edge_0755d7fa2b70d18a,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
25,agent1,0,edge_312c982d607ca94e,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
25,agent1,0,edge_647f21dc89e9311b,True,True,marble_database_evaluate_task_db,7,True,OK
25,agent1,0,edge_8f3ffd6257556a60,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
25,agent1,0,edge_73bb20dbe06b714d,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
25,agent1,0,edge_a4ed7717ddcf4c29,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
26,agent1,2,edge_3d54e53473727ec4,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,2,edge_c697e4c2a045ca52,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,2,edge_79c38bb63272bf19,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,2,edge_12a3f23eda78c951,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,2,edge_7a5e2d35a51f4c87,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,2,edge_3fdcabb08166917d,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,1,edge_3d54e53473727ec4,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,1,edge_c697e4c2a045ca52,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,1,edge_79c38bb63272bf19,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,1,edge_12a3f23eda78c951,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,1,edge_7a5e2d35a51f4c87,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
26,agent1,1,edge_3fdcabb08166917d,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,0,edge_3d54e53473727ec4,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,0,edge_c697e4c2a045ca52,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,0,edge_79c38bb63272bf19,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,0,edge_12a3f23eda78c951,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,0,edge_7a5e2d35a51f4c87,True,True,marble_database_evaluate_task_db,7,True,OK
26,agent1,0,edge_3fdcabb08166917d,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,2,edge_54328d60c1dc55ef,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
27,agent1,2,edge_3ad6ec69928deb89,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,2,edge_311a805c77c84085,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,2,edge_53b220a20cd46bfc,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,2,edge_70c2e59f4fc21e4e,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,2,edge_7f60bca278233a80,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
27,agent1,1,edge_54328d60c1dc55ef,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,1,edge_3ad6ec69928deb89,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,1,edge_311a805c77c84085,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,1,edge_53b220a20cd46bfc,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
27,agent1,1,edge_70c2e59f4fc21e4e,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,1,edge_7f60bca278233a80,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,0,edge_54328d60c1dc55ef,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,0,edge_3ad6ec69928deb89,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,0,edge_311a805c77c84085,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,0,edge_53b220a20cd46bfc,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,0,edge_70c2e59f4fc21e4e,True,True,marble_database_evaluate_task_db,7,True,OK
27,agent1,0,edge_7f60bca278233a80,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
28,agent1,2,edge_0b0a244d21e8bae8,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,2,edge_6cfdb5e57ade8da0,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
28,agent1,2,edge_ba95392b04a1d243,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,2,edge_d284f52e04bf284c,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,2,edge_5bb37e57b8fc93b9,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
28,agent1,2,edge_4c17768473ae120b,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,1,edge_0b0a244d21e8bae8,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,1,edge_6cfdb5e57ade8da0,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,1,edge_ba95392b04a1d243,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
28,agent1,1,edge_d284f52e04bf284c,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,1,edge_5bb37e57b8fc93b9,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,1,edge_4c17768473ae120b,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,0,edge_0b0a244d21e8bae8,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
28,agent1,0,edge_6cfdb5e57ade8da0,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,0,edge_ba95392b04a1d243,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,0,edge_d284f52e04bf284c,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
28,agent1,0,edge_5bb37e57b8fc93b9,True,True,marble_database_evaluate_task_db,7,True,OK
28,agent1,0,edge_4c17768473ae120b,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
29,agent1,2,edge_2b27519b88fe075e,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,2,edge_072580dbb1f4eca8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,2,edge_8b7faa7dafa019ab,True,True,marble_database_evaluate_task_db,7,True,OK
29,agent1,2,edge_636e255e218f1cf2,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,2,edge_5d4b070b29816071,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
29,agent1,2,edge_da4b46d1db2950a5,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,1,edge_2b27519b88fe075e,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,1,edge_072580dbb1f4eca8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,1,edge_8b7faa7dafa019ab,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,1,edge_636e255e218f1cf2,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,1,edge_5d4b070b29816071,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,1,edge_da4b46d1db2950a5,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,0,edge_2b27519b88fe075e,True,True,marble_database_evaluate_task_db,7,True,OK
29,agent1,0,edge_072580dbb1f4eca8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,0,edge_8b7faa7dafa019ab,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
29,agent1,0,edge_636e255e218f1cf2,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,0,edge_5d4b070b29816071,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
29,agent1,0,edge_da4b46d1db2950a5,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,2,edge_f70c4e6612925248,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,2,edge_6fbe233a65c8386f,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
3,agent1,2,edge_c94b156be01c2e5d,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,2,edge_69137daf3b3f0696,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,2,edge_4353e9aa5b2a1000,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
3,agent1,2,edge_a451aed582b6f0b3,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,1,edge_f70c4e6612925248,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,1,edge_6fbe233a65c8386f,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,1,edge_c94b156be01c2e5d,True,True,marble_database_evaluate_task_db,7,True,OK
3,agent1,1,edge_69137daf3b3f0696,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,1,edge_4353e9aa5b2a1000,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
3,agent1,1,edge_a451aed582b6f0b3,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,0,edge_f70c4e6612925248,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,0,edge_6fbe233a65c8386f,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,0,edge_c94b156be01c2e5d,True,True,marble_database_evaluate_task_db,7,True,OK
3,agent1,0,edge_69137daf3b3f0696,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,0,edge_4353e9aa5b2a1000,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
3,agent1,0,edge_a451aed582b6f0b3,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
30,agent1,2,edge_e3d6497ecbd12283,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
30,agent1,2,edge_fe06ebdcad437be1,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,2,edge_70e9c87af507927f,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,2,edge_9ef108730e03ae1b,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
30,agent1,2,edge_004911a1f9fb93dc,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,2,edge_e50e1e66a6c86cef,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,1,edge_e3d6497ecbd12283,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
30,agent1,1,edge_fe06ebdcad437be1,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,1,edge_70e9c87af507927f,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
30,agent1,1,edge_9ef108730e03ae1b,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
30,agent1,1,edge_004911a1f9fb93dc,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
30,agent1,1,edge_e50e1e66a6c86cef,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
30,agent1,0,edge_e3d6497ecbd12283,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,0,edge_fe06ebdcad437be1,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,0,edge_70e9c87af507927f,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,0,edge_9ef108730e03ae1b,True,True,marble_database_evaluate_task_db,7,True,OK
30,agent1,0,edge_004911a1f9fb93dc,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
30,agent1,0,edge_e50e1e66a6c86cef,True,True,marble_database_evaluate_task_db,7,True,OK
31,agent1,2,edge_9411b744a4535481,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
31,agent1,2,edge_ac154adcd260e923,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
31,agent1,2,edge_32f330d6279cb2ac,True,True,marble_database_evaluate_task_db,7,True,OK
31,agent1,2,edge_611a6dc83ce005fa,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,2,edge_9759873702305b9e,True,True,marble_database_evaluate_task_db,7,True,OK
31,agent1,2,edge_e58dda3d28a81620,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
31,agent1,1,edge_9411b744a4535481,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,1,edge_ac154adcd260e923,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,1,edge_32f330d6279cb2ac,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,1,edge_611a6dc83ce005fa,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,1,edge_9759873702305b9e,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,1,edge_e58dda3d28a81620,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
31,agent1,0,edge_9411b744a4535481,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,0,edge_ac154adcd260e923,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,0,edge_32f330d6279cb2ac,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,0,edge_611a6dc83ce005fa,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,0,edge_9759873702305b9e,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
31,agent1,0,edge_e58dda3d28a81620,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,2,edge_d96db3fdb5cf9ce7,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
32,agent1,2,edge_e05a957c624f8fce,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
32,agent1,2,edge_20bdd71dc13170a9,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
32,agent1,2,edge_07b0f8360ddf6e8a,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,2,edge_918fe503cbdb87c8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,2,edge_355058495ddc888d,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,1,edge_d96db3fdb5cf9ce7,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
32,agent1,1,edge_e05a957c624f8fce,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,1,edge_20bdd71dc13170a9,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,1,edge_07b0f8360ddf6e8a,True,True,marble_database_evaluate_task_db,7,True,OK
32,agent1,1,edge_918fe503cbdb87c8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,1,edge_355058495ddc888d,True,True,marble_database_evaluate_task_db,7,True,OK
32,agent1,0,edge_d96db3fdb5cf9ce7,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,0,edge_e05a957c624f8fce,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,0,edge_20bdd71dc13170a9,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,0,edge_07b0f8360ddf6e8a,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
32,agent1,0,edge_918fe503cbdb87c8,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
32,agent1,0,edge_355058495ddc888d,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
33,agent1,2,edge_97b973db60616d8b,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,2,edge_b8b6d91783e34008,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,2,edge_209d7f425e9ed618,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,2,edge_bb0bfcd6091baac5,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,2,edge_bec9bd94d17755d8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,2,edge_dbb4842824105eb9,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,1,edge_97b973db60616d8b,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,1,edge_b8b6d91783e34008,True,True,marble_database_evaluate_task_db,7,True,OK
33,agent1,1,edge_209d7f425e9ed618,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,1,edge_bb0bfcd6091baac5,True,True,marble_database_evaluate_task_db,7,True,OK
33,agent1,1,edge_bec9bd94d17755d8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,1,edge_dbb4842824105eb9,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
33,agent1,0,edge_97b973db60616d8b,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,0,edge_b8b6d91783e34008,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,0,edge_209d7f425e9ed618,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,0,edge_bb0bfcd6091baac5,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
33,agent1,0,edge_bec9bd94d17755d8,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
33,agent1,0,edge_dbb4842824105eb9,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,2,edge_440fda3aae62e1d1,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,2,edge_906b37eeca6ad951,True,True,marble_database_evaluate_task_db,7,True,OK
34,agent1,2,edge_a07e16aedad93080,True,True,marble_database_evaluate_task_db,7,True,OK
34,agent1,2,edge_3a6c3c3a95d985bc,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,2,edge_ad182f51798d93cc,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
34,agent1,2,edge_563991f515cee6f8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,1,edge_440fda3aae62e1d1,True,True,marble_database_evaluate_task_db,7,True,OK
34,agent1,1,edge_906b37eeca6ad951,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,1,edge_a07e16aedad93080,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,1,edge_3a6c3c3a95d985bc,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,1,edge_ad182f51798d93cc,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,1,edge_563991f515cee6f8,True,True,marble_database_evaluate_task_db,7,True,OK
34,agent1,0,edge_440fda3aae62e1d1,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,0,edge_906b37eeca6ad951,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,0,edge_a07e16aedad93080,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,0,edge_3a6c3c3a95d985bc,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
34,agent1,0,edge_ad182f51798d93cc,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
34,agent1,0,edge_563991f515cee6f8,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
36,agent1,2,edge_df6ff4f8ee4a164f,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,2,edge_0f33afc667ad989c,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
36,agent1,2,edge_f309e65638b11864,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,2,edge_d80d98dae9e652ac,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
36,agent1,2,edge_a1003207cfd568ce,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,2,edge_5e879f0a5a2f7731,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
36,agent1,1,edge_df6ff4f8ee4a164f,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,1,edge_0f33afc667ad989c,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,1,edge_f309e65638b11864,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,1,edge_d80d98dae9e652ac,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
36,agent1,1,edge_a1003207cfd568ce,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,1,edge_5e879f0a5a2f7731,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,0,edge_df6ff4f8ee4a164f,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,0,edge_0f33afc667ad989c,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,0,edge_f309e65638b11864,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,0,edge_d80d98dae9e652ac,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
36,agent1,0,edge_a1003207cfd568ce,True,True,marble_database_evaluate_task_db,7,True,OK
36,agent1,0,edge_5e879f0a5a2f7731,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,2,edge_0a3d6947dda8b456,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,2,edge_646889ebe6639e3d,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,2,edge_f9d204cbb50610fc,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
37,agent1,2,edge_3c781ef38466f468,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
37,agent1,2,edge_66595d681e908a75,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,2,edge_a2829659b0f6d097,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
37,agent1,1,edge_0a3d6947dda8b456,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
37,agent1,1,edge_646889ebe6639e3d,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,1,edge_f9d204cbb50610fc,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,1,edge_3c781ef38466f468,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,1,edge_66595d681e908a75,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
37,agent1,1,edge_a2829659b0f6d097,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
37,agent1,0,edge_0a3d6947dda8b456,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,0,edge_646889ebe6639e3d,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,0,edge_f9d204cbb50610fc,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,0,edge_3c781ef38466f468,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,0,edge_66595d681e908a75,True,True,marble_database_evaluate_task_db,7,True,OK
37,agent1,0,edge_a2829659b0f6d097,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,2,edge_24fb25a5db56c289,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,2,edge_e8b746f5d27fac75,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
38,agent1,2,edge_58bdbc4ab26f0de9,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,2,edge_175e28891b888056,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,2,edge_4f43534d995d0842,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,2,edge_e3e93732a7232d2b,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,1,edge_24fb25a5db56c289,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,1,edge_e8b746f5d27fac75,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,1,edge_58bdbc4ab26f0de9,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,1,edge_175e28891b888056,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,1,edge_4f43534d995d0842,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,1,edge_e3e93732a7232d2b,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,0,edge_24fb25a5db56c289,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,0,edge_e8b746f5d27fac75,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,0,edge_58bdbc4ab26f0de9,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,0,edge_175e28891b888056,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,0,edge_4f43534d995d0842,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
38,agent1,0,edge_e3e93732a7232d2b,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,2,edge_37aa49f3149defdf,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,2,edge_1cf4a56a4400eb0f,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,2,edge_be2ab53473786c6a,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,2,edge_8e8cde9b2dd88d75,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,2,edge_1a31fc55ed223f09,True,True,marble_database_evaluate_task_db,7,True,OK
40,agent1,2,edge_55dd19a6384241cd,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,1,edge_37aa49f3149defdf,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,1,edge_1cf4a56a4400eb0f,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,1,edge_be2ab53473786c6a,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,1,edge_8e8cde9b2dd88d75,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,1,edge_1a31fc55ed223f09,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,1,edge_55dd19a6384241cd,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
40,agent1,0,edge_37aa49f3149defdf,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,0,edge_1cf4a56a4400eb0f,True,True,marble_database_evaluate_task_db,7,True,OK
40,agent1,0,edge_be2ab53473786c6a,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,0,edge_8e8cde9b2dd88d75,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,0,edge_1a31fc55ed223f09,True,False,marble_database_evaluate_task_db,7,True,outcome_failed
40,agent1,0,edge_55dd19a6384241cd,True,True,marble_database_evaluate_task_db,7,True,OK
41,agent1,2,edge_c416d6111d7c64dc,True,True,marble_database_evaluate_task_db,7,True,OK
41,agent1,2,edge_4e13c51e4c2fd649,True,True,marble_database_evaluate_task_db,7,True,OK
41,agent1,2,edge_291b089a07020303,True,True,marble_database_evaluate_task_db,7,True,OK
41,agent1,2,edge_1501790537792ad2,False,False,marble_database_engine,0,False,real_engine_not_executed;outcome_failed;no_marble_output
