scenario,task_id,seed,raw_task_score,normalized_task_score,metric_name,metric_valid,metric_error,team_success,coordination_score,runtime,evaluator_status,engine_status,exit_code
bargaining,12,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.4417290687561,failure,ok,1
bargaining,13,0,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.42010498046875,failure,ok,1
bargaining,13,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.45294976234436,failure,ok,1
bargaining,14,0,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.469706535339355,failure,ok,1
bargaining,14,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.45794486999512,failure,ok,1
bargaining,15,0,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,39.42988967895508,failure,ok,1
bargaining,15,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.47860908508301,failure,ok,1
bargaining,16,0,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.436718463897705,failure,ok,1
bargaining,16,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.41920280456543,failure,ok,1
bargaining,17,0,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.45822763442993,failure,ok,1
bargaining,17,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.429797649383545,failure,ok,1
bargaining,18,0,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.51846742630005,failure,ok,1
bargaining,18,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.43741989135742,failure,ok,1
bargaining,19,0,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.436126470565796,failure,ok,1
bargaining,19,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.443359375,failure,ok,1
bargaining,20,0,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.40251874923706,failure,ok,1
bargaining,20,1,,,avg_negotiation_quality,False,task_evaluation_not_available,False,,38.44609570503235,failure,ok,1
coding,1,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.418325901031494,failure,ok,1
coding,1,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.42687749862671,failure,ok,1
coding,2,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.401116609573364,failure,ok,1
coding,2,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.486631870269775,failure,ok,1
coding,3,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.46956753730774,failure,ok,1
coding,3,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.45263409614563,failure,ok,1
coding,4,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.40707445144653,failure,ok,1
coding,4,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.47392129898071,failure,ok,1
coding,5,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.43882727622986,failure,ok,1
coding,5,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.43684506416321,failure,ok,1
coding,6,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.40402936935425,failure,ok,1
coding,6,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.457696199417114,failure,ok,1
coding,7,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.469634771347046,failure,ok,1
coding,7,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.42344784736633,failure,ok,1
coding,8,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.45028114318848,failure,ok,1
coding,8,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.430718183517456,failure,ok,1
coding,9,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.48601722717285,failure,ok,1
coding,9,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.423218727111816,failure,ok,1
coding,10,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.466519355773926,failure,ok,1
coding,10,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.45927691459656,failure,ok,1
coding,11,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.453715085983276,failure,ok,1
coding,11,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.42757320404053,failure,ok,1
coding,12,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.4608473777771,failure,ok,1
coding,12,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.39881181716919,failure,ok,1
coding,13,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.44961714744568,failure,ok,1
coding,13,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.462048053741455,failure,ok,1
coding,14,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.42797565460205,failure,ok,1
coding,14,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.39022350311279,failure,ok,1
coding,15,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.426642179489136,failure,ok,1
coding,15,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.65571331977844,failure,ok,1
coding,16,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.56236028671265,failure,ok,1
coding,16,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.429682970047,failure,ok,1
coding,17,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.446321964263916,failure,ok,1
coding,17,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.45310878753662,failure,ok,1
coding,18,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.38986897468567,failure,ok,1
coding,18,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.43875455856323,failure,ok,1
coding,19,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.40053963661194,failure,ok,1
coding,19,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.480392932891846,failure,ok,1
coding,20,0,,,avg_code_quality,False,task_evaluation_not_available,False,,38.41656279563904,failure,ok,1
coding,20,1,,,avg_code_quality,False,task_evaluation_not_available,False,,38.40371656417847,failure,ok,1
database,1,0,,,root_cause_recall,False,task_evaluation_not_available,False,,139.9723629951477,failure,ok,1
database,1,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.15719437599182,failure,ok,1
database,2,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.07656574249268,failure,ok,1
database,2,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.02187085151672,failure,ok,1
database,3,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.38888311386108,failure,ok,1
database,3,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.3088915348053,failure,ok,1
database,4,0,,,root_cause_recall,False,task_evaluation_not_available,False,,139.77713131904602,failure,ok,1
database,4,1,,,root_cause_recall,False,task_evaluation_not_available,False,,139.78310346603394,failure,ok,1
database,5,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.28151893615723,failure,ok,1
database,5,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.2446482181549,failure,ok,1
database,6,0,,,root_cause_recall,False,task_evaluation_not_available,False,,108.73621654510498,failure,ok,1
database,6,1,,,root_cause_recall,False,task_evaluation_not_available,False,,108.5307993888855,failure,ok,1
database,7,0,,,root_cause_recall,False,task_evaluation_not_available,False,,87.57807302474976,failure,ok,1
database,7,1,,,root_cause_recall,False,task_evaluation_not_available,False,,87.62153553962708,failure,ok,1
database,8,0,,,root_cause_recall,False,task_evaluation_not_available,False,,139.7167136669159,failure,ok,1
database,8,1,,,root_cause_recall,False,task_evaluation_not_available,False,,139.8422212600708,failure,ok,1
database,9,0,,,root_cause_recall,False,task_evaluation_not_available,False,,87.75276613235474,failure,ok,1
database,9,1,,,root_cause_recall,False,task_evaluation_not_available,False,,87.9625391960144,failure,ok,1
database,10,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.236896276474,failure,ok,1
database,10,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.40407514572144,failure,ok,1
database,11,0,,,root_cause_recall,False,task_evaluation_not_available,False,,109.03854274749756,failure,ok,1
database,11,1,,,root_cause_recall,False,task_evaluation_not_available,False,,108.88328051567078,failure,ok,1
database,12,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.22958064079285,failure,ok,1
database,12,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.27608275413513,failure,ok,1
database,13,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.2735891342163,failure,ok,1
database,13,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.24308443069458,failure,ok,1
database,14,0,,,root_cause_recall,False,task_evaluation_not_available,False,,109.45773696899414,failure,ok,1
database,14,1,,,root_cause_recall,False,task_evaluation_not_available,False,,110.38936448097229,failure,ok,1
database,15,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.16731786727905,failure,ok,1
database,15,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.28774881362915,failure,ok,1
database,16,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.2478437423706,failure,ok,1
database,16,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.16583108901978,failure,ok,1
database,17,0,,,root_cause_recall,False,task_evaluation_not_available,False,,139.99002885818481,failure,ok,1
database,17,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.2024006843567,failure,ok,1
database,18,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.31243681907654,failure,ok,1
database,18,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.31974577903748,failure,ok,1
database,19,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.22416162490845,failure,ok,1
database,19,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.40554690361023,failure,ok,1
database,20,0,,,root_cause_recall,False,task_evaluation_not_available,False,,140.2581491470337,failure,ok,1
database,20,1,,,root_cause_recall,False,task_evaluation_not_available,False,,140.51018643379211,failure,ok,1
minecraft,1,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.57030653953552,failure,ok,1
minecraft,1,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.64278531074524,failure,ok,1
minecraft,2,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.60990262031555,failure,ok,1
minecraft,2,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6150302886963,failure,ok,1
minecraft,3,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.61137104034424,failure,ok,1
minecraft,3,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.63139510154724,failure,ok,1
minecraft,4,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.65153002738953,failure,ok,1
minecraft,4,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.63806080818176,failure,ok,1
minecraft,5,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6218945980072,failure,ok,1
minecraft,5,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.65370631217957,failure,ok,1
minecraft,6,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.62945437431335,failure,ok,1
minecraft,6,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.65957045555115,failure,ok,1
minecraft,7,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.64020657539368,failure,ok,1
minecraft,7,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.73845148086548,failure,ok,1
minecraft,8,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6338405609131,failure,ok,1
minecraft,8,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.64262318611145,failure,ok,1
minecraft,9,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6516501903534,failure,ok,1
minecraft,9,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.63878846168518,failure,ok,1
minecraft,10,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6195421218872,failure,ok,1
minecraft,10,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.59893941879272,failure,ok,1
minecraft,11,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.67277026176453,failure,ok,1
minecraft,11,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.65608620643616,failure,ok,1
minecraft,12,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.65998888015747,failure,ok,1
minecraft,12,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.65540385246277,failure,ok,1
minecraft,13,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.66246342658997,failure,ok,1
minecraft,13,1,,,block_hit_rate,False,task_evaluation_not_available,False,,181.20330619812012,failure,ok,1
minecraft,14,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6868999004364,failure,ok,1
minecraft,14,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.74769759178162,failure,ok,1
minecraft,15,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.68210983276367,failure,ok,1
minecraft,15,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.66945958137512,failure,ok,1
minecraft,16,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6806411743164,failure,ok,1
minecraft,16,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.66645860671997,failure,ok,1
minecraft,17,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.5971314907074,failure,ok,1
minecraft,17,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6369502544403,failure,ok,1
minecraft,18,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6843502521515,failure,ok,1
minecraft,18,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.63409733772278,failure,ok,1
minecraft,19,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6415069103241,failure,ok,1
minecraft,19,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6061074733734,failure,ok,1
minecraft,20,0,,,block_hit_rate,False,task_evaluation_not_available,False,,180.6085386276245,failure,ok,1
minecraft,20,1,,,block_hit_rate,False,task_evaluation_not_available,False,,180.65678191184998,failure,ok,1
research,1,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.43593668937683,failure,ok,1
research,1,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.48767375946045,failure,ok,1
research,2,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.42612624168396,failure,ok,1
research,2,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.456207275390625,failure,ok,1
research,3,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.47849249839783,failure,ok,1
research,3,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.478007555007935,failure,ok,1
research,4,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.498239517211914,failure,ok,1
research,4,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.436195611953735,failure,ok,1
research,5,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.566494941711426,failure,ok,1
research,5,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.46729230880737,failure,ok,1
research,6,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.4890558719635,failure,ok,1
research,6,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.47984743118286,failure,ok,1
research,7,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.45586013793945,failure,ok,1
research,7,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.4235098361969,failure,ok,1
research,8,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.45842123031616,failure,ok,1
research,8,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.42997765541077,failure,ok,1
research,9,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.50019431114197,failure,ok,1
research,9,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.453879594802856,failure,ok,1
research,10,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.45757699012756,failure,ok,1
research,10,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.39129972457886,failure,ok,1
research,11,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.474355697631836,failure,ok,1
research,11,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.485408306121826,failure,ok,1
research,12,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.5089590549469,failure,ok,1
research,12,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.43854117393494,failure,ok,1
research,13,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.47567820549011,failure,ok,1
research,13,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.43395137786865,failure,ok,1
research,14,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.42380094528198,failure,ok,1
research,14,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.51616096496582,failure,ok,1
research,15,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.41899633407593,failure,ok,1
research,15,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.47860336303711,failure,ok,1
research,16,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.451767921447754,failure,ok,1
research,16,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.468175649642944,failure,ok,1
research,17,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,39.32874321937561,failure,ok,1
research,17,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.43523454666138,failure,ok,1
research,18,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.460166215896606,failure,ok,1
research,18,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.50274038314819,failure,ok,1
research,19,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.442816495895386,failure,ok,1
research,19,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.47842240333557,failure,ok,1
research,20,0,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.49164342880249,failure,ok,1
research,20,1,,,avg_innovation_safety_feasibility,False,task_evaluation_not_available,False,,38.451000690460205,failure,ok,1
